,profile_id,lat,lon,prediction
16600,5905301_47,23.865,-117.425,2
16601,5905304_72,-0.241,-138.178,2
16602,5905307_105,8.663,118.802,7
16603,5905307_95,8.767,119.117,7
16604,5905313_19,1.974,-118.6,2
16605,5905313_6,1.99,-123.067,2
16606,5905316_22,-1.395,-161.746,3
16607,5905329_47,-43.671,-152.441,6
16608,5905332_52,-27.412,-81.315,0
16609,5905335_47,-47.102,-99.482,4
16610,5905342_26,-20.865,-139.305,5
16611,5905347_60,-22.809,-111.388,5
16612,5905355_64,-25.081,-91.309,0
16613,5905364_32,10.203,-128.757,2
16614,5905371_55,-56.174,164.558,1
16615,5905374_33,-64.37,142.452,1
16616,5905388_27,-39.6113,136.2804,6
16617,5905392_20,-41.8706,-177.461,0
16618,5905392_28,-42.1987,-175.4564,0
16619,5905400_31,-37.296,156.9272,0
16620,5905439_2,-26.9462,154.7484,7
16621,5905636_21,-67.0451822297241,-149.5229954730348,1
16622,5905637_42,-72.507,-160.0,1
16623,5905638_22,-68.27831274728838,174.2792899300926,1
16624,5905638_23,-68.30739008281726,174.29779368906554,1
16625,5905659_22,-24.757,-173.06,7
16626,5905659_7,-23.609,-170.15,7
16627,5905668_30,0.655,-177.572,3
16628,5905674_41,12.41,154.984,3
16629,5905676_15,-6.664,-157.053,5
16630,5905677_53,-58.57972,-169.9803,1
16631,5905677_59,-58.09105,-170.73665,4
16632,5905680_45,-61.23603,-154.22353,1
16633,5905681_1,-36.81762,-177.99635,0
16634,5905685_21,-17.41186,-164.73029,5
16635,5905701_33,-9.47371,-139.72205,5
16636,5905716_6,-8.87495,177.32552,5
16637,5905717_17,-9.33165,174.86848,5
16638,5905718_39,-10.3583,170.81388,5
16639,5905720_23,-9.24778,166.35389,5
16640,5905728_31,-2.115,170.732,3
16641,5905737_6,3.601,150.806,3
16642,5905740_38D,12.19356,-154.75272,2
16643,5905742_42,40.595,-148.352,6
16644,5905758_51D,-28.38817,-172.28239,0
16645,5905788_2D,-58.92148,175.30772,4
16646,5905839_2,-3.438,-139.94,2
16647,5905963_37,-8.974,-120.023,3
16648,5905967_19,-13.777,-113.686,5
16649,5905969_41,8.028,-165.056,3
16650,5905971_8,0.246,-174.225,3
16651,5905978_28,44.915,-125.953,6
16652,5905990_23,50.698,-142.898,4
16653,5906019_9,-4.549,-94.01,0
16654,5906022_23,11.094,-100.215,2
16655,5906097_3,-5.017,-131.821,2
16656,6901663_147,-19.417,175.298,5
16657,6901673_121,-9.141,170.499,5
16658,6901673_122,-8.479,170.95,5
16659,6901674_113,-5.705,158.687,5
16660,6901677_108,-5.094,161.492,3
16661,6901687_343,-19.818291666666667,-164.25704,5
16662,6901746_372,-4.091773333333333,130.463495,2
16663,6901838_153,-61.72907,-123.95458833333333,1
16664,6901843_155,-48.662685,-133.586705,6
16665,6902809_59,-4.08,-87.27100000000002,0
16666,6902857_13,-9.031081666666667,-140.113745,3
16667,6902857_22,-9.458958333333333,-140.30613333333332,5
16668,6902858_16,-8.478003333333334,-140.33314333333334,5
16669,6902907_81,-8.496553333333333,-141.257655,3
16670,6902922_1D,-3.9991233333333334,-127.17969666666667,2
16671,6903205_56,-56.35816679999999,-160.96922279999998,1
16672,6903210_83,-53.046196899999984,-134.9370219,4
16673,6903211_88,-57.98022769596837,-158.70410622734474,1
16674,6903212_56,-61.34049666666667,-164.75609166666666,1
16675,6903223_77,-51.780480600000004,-170.5700183,4
16676,7900326_270,-56.746,-144.106,1
16677,7900615_136,-52.495,146.172,1
16678,7900629_18,-66.963,-157.378,1
16679,7900629_51,-67.067,-156.991,1
16680,7900631_31,-63.9913528577678,151.87504295002586,1
16681,7900670_110,-61.33412,-101.39121,1
16682,7900676_80,-58.41282,-115.34405,1
16683,7900676_84,-59.2219,-113.18287,1
16684,7900680_24,-59.83423,-175.22207,1
16685,7900681_30,-65.8,-175.1,1
16686,7900793_4,-66.98505,178.85811,1
16687,1900979_364,-43.543,141.856,6
16688,2901306_286,-55.232,-156.996,4
16689,2901348_233,-53.411,-135.034,4
16690,2901524_168,18.607,140.831,5
16691,2901549_177,3.178,175.877,3
16692,2901549_208,2.843,166.748,3
16693,2901758_100,37.263,135.498,4
16694,2901765_104,20.29,136.486,5
16695,2901779_107,31.417,160.9,7
16696,2902115_184,-47.08641166666666,133.97893,6
16697,2902524_160,22.4826,143.6585,7
16698,2902533_156,21.1391,138.9326,7
16699,2902534_164,22.795,165.217,5
16700,2902562_196,15.272,124.425,5
16701,2902611_181,5.311,169.809,3
16702,2902701_41,-52.972,176.123,4
16703,2902703_174,16.858,127.394,5
16704,2902724_147,14.137,134.401,5
16705,2902726_102,20.511,138.106,5
16706,2902728_114,15.826,133.34,5
16707,2902728_124,15.834,133.874,5
16708,2902728_54,15.749,133.186,5
16709,2902729_154,6.178,126.139,2
16710,2902729_178,5.507,125.784,3
16711,2902729_90,8.97,126.481,3
16712,2902747_19,22.164,140.262,5
16713,2902748_63,34.369,154.503,7
16714,2902750_181,30.938088333333333,134.826935,7
16715,2902754_47,28.619151666666667,133.37212,7
16716,2902972_114,28.33,144.808,7
16717,2902972_126,27.776,139.924,7
16718,2902980_157,40.065,145.725,4
16719,2902981_131,43.224,156.668,4
16720,2902987_123,26.291,138.05,7
16721,2902993_68,37.343,152.552,0
16722,2902994_105,25.141,150.247,7
16723,2903182_98,38.902,156.413,0
16724,2903187_124,34.769,139.911,2
16725,2903190_102,32.083,157.193,7
16726,2903191_95,21.176,132.515,7
16727,2903192_78,22.445,130.022,7
16728,2903193_87,30.334,135.992,7
16729,2903195_108,22.611,138.267,7
16730,2903196_109,33.655,148.336,7
16731,2903196_113,33.691,148.077,7
16732,2903197_97,36.437,160.683,6
16733,2903200_132,38.862,170.318,6
16734,2903201_136,30.059,141.371,7
16735,2903201_143,30.069,141.245,7
16736,2903201_153,30.714,144.303,7
16737,2903201_81,30.941,137.826,5
16738,2903203_95,33.143,167.276,0
16739,2903204_60,22.453,156.757,5
16740,2903206_355,37.503,-170.144,0
16741,2903214_51,31.905,152.011,7
16742,2903217_21,26.673,145.786,7
16743,2903219_35,35.231,153.477,5
16744,2903219_60,36.44,161.079,6
16745,2903221_65,31.691,133.777,7
16746,2903325_46,38.911,150.432,6
16747,2903331_3,23.598,133.974,7
16748,2903334_36,24.194,141.587,7
16749,2903347_21,25.143,169.22,7
16750,2903350_34,42.743,173.859,4
16751,2903353_8,47.223,159.595,4
16752,2903358_22,29.42,159.355,7
16753,2903371_15,28.225,134.883,7
16754,2903400_12,45.682,164.878,4
16755,2903605_5,40.264,171.827,6
16756,3900545_428,-11.809,-149.177,5
16757,3900615_383,-9.438,-139.709,3
16758,3900785_214,10.345,-96.982,2
16759,3900786_244,11.234,-110.237,2
16760,3901056_153,-6.37028,-83.32568,0
16761,3901059_164,-44.55445,-75.43722,6
16762,3901123_264,-35.48668,-98.70248,6
16763,3901123_265,-35.22643,-98.3677,6
16764,3901127_222,-39.00327,-95.91882,6
16765,3901149_208,-2.541,-105.624,2
16766,3901151_192,1.172,-92.207,2
16767,3901153_191,0.415,-110.559,2
16768,3901154_230,0.267,-100.254,0
16769,3901154_235,-0.548,-100.113,0
16770,3901159_260,1.08206,-102.95892,0
16771,3901163_248,-0.61958,-102.4434,2
16772,3901164_263,1.06208,-92.90588,0
16773,3901176_162,3.897,-92.956,2
16774,3901181_154,-10.327,-81.033,0
16775,3901185_167,-14.566,-78.099,0
16776,3901185_186,-15.383,-77.545,0
16777,3901186_180,-3.773,-102.768,0
16778,3901200_84,-19.349,-83.012,0
16779,3901212_129,-50.5407,-84.90234,4
16780,3901234_101,-3.89034,-88.64862,0
16781,3901245_117,-47.47477,-99.74856,4
16782,3901261_213,1.40929,-83.81866,0
16783,3901269_89,-17.92675,-88.10994,2
16784,3901272_61,-20.2481,-76.46481,0
16785,3901274_50,-34.2354,-114.47826,0
16786,3901277_60,-31.17261,-116.88718,0
16787,3901279_98,-41.5,-80.117,6
16788,3901282_73,-21.741,-74.339,0
16789,3901283_78,-39.21,-75.464,6
16790,3901285_103,-22.0,-73.255,6
16791,3901290_86,-21.289,-104.861,5
16792,3901292_100,-30.614,-103.799,0
16793,3901294_66,-42.118,-96.963,6
16794,3901296_84,-48.927,-87.534,4
16795,3901298_59,-45.829,-98.505,4
16796,3901299_17,0.684,-138.056,2
16797,3901303_24,-1.965,-115.809,2
16798,3901468_34,-31.03296,-90.80052,0
16799,3901468_42,-32.25095,-90.92397,0
16800,3901477_70,-45.01856,-90.88822,4
16801,3901480_42,-42.64092,-83.56803,4
16802,3901482_25,-38.90503,-79.48117,6
16803,3901483_70,-31.31323,-88.87611,0
16804,3901530_193,9.751396666666666,-106.21518,2
16805,3901796_65,-22.10476,-113.71544,5
16806,3901798_39,-12.40414,-118.92942,3
16807,3901802_12,-7.99708,-111.90669,2
16808,3901808_158,-11.64053,-78.99028,0
16809,3901811_164,-17.94638,-91.41734,0
16810,3901813_144,-16.56207,-82.75426,0
16811,3901815_158,-15.81221,-94.59406,0
16812,3901816_126,-10.00507,-108.08828,2
16813,3902139_50,-28.19309,-76.74111,0
16814,3902142_188,-20.29916,-82.76195,0
16815,3902142_234,-20.08111,-82.23667,0
16816,3902142_247,-19.88353,-82.35963,0
16817,3902389_28,-20.428,-107.777,5
16818,4901263_320,51.297,169.499,4
16819,4901432_257,28.209,-160.183,0
16820,4901433_264,29.654,173.95,7
16821,4901440_249,48.429,-138.111,4
16822,4901444_216,28.23,-123.297,0
16823,4901491_226,19.481,-132.139,2
16824,4901495_249,13.907,-93.395,2
16825,4901543_231,33.48,-140.639,0
16826,4901549_236,33.698,-161.017,0
16827,4901554_188,20.743,-122.325,2
16828,4901567_138,-3.027,169.948,5
16829,4901584_131,-53.55652,-82.0479,4
16830,4901633_210,22.66712,-124.24218,0
16831,4901656_139,1.288,171.75,3
16832,4901733_193,52.45527648925781,-139.1844482421875,4
16833,4901769_161,57.78799057006836,-145.01077270507812,4
16834,4901772_107,46.031436920166016,-133.3755340576172,4
16835,4901774_118,49.71095657348633,-142.1128387451172,4
16836,4901822_93,46.41358184814453,156.12030029296875,1
16837,4901825_74,54.31088638305664,-139.2993927001953,4
16838,4902148_149,28.915,-160.881,2
16839,4902299_122,36.174,-131.473,6
16840,4902301_91,1.878,-120.545,2
16841,4902304_83,4.835,-95.41,2
16842,4902307_89,50.415,-165.623,4
16843,4902315_97,12.83641,-102.22261,2
16844,4902318_59,7.61619,-108.14833,2
16845,4902320_95,39.1807,-126.93805,6
16846,4902328_41,25.07086,-121.90345,0
16847,4902361_86,51.625,-145.884,4
16848,4902366_91,41.129,-162.34,6
16849,4902374_72,43.558,-168.1,4
16850,4902375_78,45.62,-162.192,4
16851,4902379_46,46.187,-146.136,4
16852,4902406_73,50.70087814331055,-135.2455291748047,4
16853,4902411_76,49.058616638183594,-133.4832305908203,4
16854,4902414_50,51.145721435546875,-132.60330200195312,4
16855,4902491_8,52.81425476074219,-140.35501098632812,4
16856,4902893_88,54.406,-148.294,4
16857,4902893_94,55.149,-146.862,4
16858,4902896_85,38.712,-169.497,6
16859,4902900_61,-13.671,-98.945,2
16860,4902900_70,-13.955,-97.202,0
16861,4902901_58,-15.838,-106.101,3
16862,4902905_92,19.528,-109.435,0
16863,4902933_45,37.465,-130.435,6
16864,4902934_38,2.409,-147.286,3
16865,4902951_73,33.139,-148.211,0
16866,4902977_61,32.286,-150.491,0
16867,4902981_16,44.478,-143.608,4
16868,4902996_68,46.472,-151.095,4
16869,4903008_45,27.77311,-141.57559,0
16870,4903008_47,27.70545,-141.32769,0
16871,4903010_41,35.68154,-126.63619,6
16872,4903015_11,40.46533,-135.85466,6
16873,4903030_12,38.322,-151.812,0
16874,4903034_3,51.626,-151.938,4
16875,4903176_3,-0.117,-150.003,3
16876,4903178_33,-3.126,-169.882,3
16877,4903188_1,12.326,-101.991,3
16878,4903197_9,15.005,-135.133,2
16879,4903200_13,12.746,-104.254,2
16880,4903209_4,29.219,-165.431,0
16881,4903284_1,38.016,-152.222,6
16882,4903287_7,35.109,-151.44,0
16883,5901122_437,16.046,-113.753,2
16884,5901232_421,-4.172,-145.841,3
16885,5901273_416,10.358,128.012,3
16886,5901386_428,-9.348,166.434,5
16887,5901391_428,-11.648,-173.439,5
16888,5901937_102,21.6772,128.3655,5
16889,5902137_348,9.802,149.788,2
16890,5902231_321,4.027,160.401,3
16891,5902231_327,4.575,164.552,3
16892,5902237_345,11.129,-171.112,2
16893,5902238_322,11.215,-164.989,2
16894,5902250_306,-44.06,-142.731,6
16895,5902370_177,-53.92392,-171.79308,4
16896,5902374_159,-48.70252,160.28454,6
16897,5902377_133,-36.05731,131.99535,0
16898,5902377_175,-36.73151,134.7143,0
16899,5902381_245,-52.81759,-147.68966,6
16900,5902387_121,-45.09371,154.15581,6
16901,5902391_144,-34.14915,173.65526,0
16902,5902396_113,-34.2333,-159.4746,0
16903,5902401_144,-38.12565,-139.48308,6
16904,5902419_129,-17.20178,-136.05267,5
16905,5902433_117,-22.22851,179.66529,7
16906,5902443_224D,-29.47938,-161.97819,0
16907,5902451_126,-57.25962,137.38127,1
16908,5902455_99,-54.8398,150.39987,4
16909,5902456_122D,-22.22632,-171.46787,7
16910,5902457_101D,-8.27243,-172.39852,5
16911,5902458_116,-44.26821,136.11968,6
16912,5902471_101,-52.03874,156.39186,4
16913,5902473_81,-29.36995,-157.58611,0
16914,5902475_111,-26.15984,-170.72653,7
16915,5902476_108,-29.7505,-177.98418,7
16916,5902478_66D,-32.46606,-157.728,0
16917,5902481_92,-36.94731,125.88646,0
16918,5902506_76,-45.63648,144.57245,6
16919,5902507_69,-45.28443,160.89928,6
16920,5902509_92,19.65917,-177.19011,3
16921,5902511_77,17.63333,-172.0043,3
16922,5902513_86,12.19596,151.91721,3
16923,5902521_58D,-38.70893,129.27855,6
16924,5903261_329,-37.718,-117.357,0
16925,5903358_297,-23.743,-143.027,5
16926,5903366_318,-31.57,-119.887,0
16927,5903371_281,-26.023,-95.621,0
16928,5903412_248,-16.235,-113.717,5
16929,5903465_278,19.565,-159.44,2
16930,5903467_297,20.041,-149.861,3
16931,5903568_247,-15.015,-177.441,5
16932,5903591_247,-13.95,-143.436,5
16933,5903597_249,30.737,-136.029,0
16934,5903599_262,28.924,-142.307,0
16935,5903599_278,28.246,-140.796,0
16936,5903622_301,-37.537,155.843,0
16937,5903672_272,-54.831,-88.97800000000001,4
16938,5903823_261,-9.02,154.678,3
16939,5903835_236,21.467,156.056,5
16940,5903869_244,0.873,-131.069,2
16941,5903870_246,-0.132,162.945,3
16942,5903897_228,-39.014,-134.69,6
16943,5903897_236,-38.501,-133.133,6
16944,5903898_242,-41.664,-126.969,6
16945,5903899_211,-43.008,-155.4,6
16946,5903899_232,-41.264,-154.646,6
16947,5903900_247,-33.701,-139.067,0
16948,5903902_222,-45.502,-101.887,6
16949,5903943_260,-42.117,130.872,6
16950,5903945_237,-6.672,148.814,5
16951,5903964_223,-39.186,-114.601,6
16952,5903966_233,-34.848,-99.169,0
16953,5904039_219,2.842,177.21,3
16954,5904047_224,0.583,-177.089,3
16955,5904052_180,1.072,151.598,3
16956,5904054_185,54.861,163.395,4
16957,5904059_162,4.924,173.532,3
16958,5904116_207,-20.131,166.013,7
16959,5904119_222,-17.627,172.486,5
16960,5904126_183,49.252,-129.514,4
16961,5904130_182,-35.491,171.512,0
16962,5904149_257,-71.06871781610155,178.93067955825745,1
16963,5904186_188,-52.377,-105.262,4
16964,5904195_219,-68.9,-93.5,1
16965,5904229_241,-63.455,-101.81900000000002,1
16966,5904232_208,-46.553,173.963,6
16967,5904248_191,-8.538,161.922,5
16968,5904256_187,-38.973,164.121,0
16969,5904267_176,-58.399,-107.709,1
16970,5904267_200,-59.497,-97.293,1
16971,5904272_188,3.096,-171.727,3
16972,5904272_191,2.611,-170.782,3
16973,5904273_210,0.609,-104.926,2
16974,5904278_185,1.024,-173.058,3
16975,5904294_176,2.766,-92.541,2
16976,5904295_154,2.371,-156.323,3
16977,5904296_165,-0.758,156.05,3
16978,5904332_207,-24.32122,162.65745,7
16979,5904339_219,-19.13216,164.17618,7
16980,5904348_245,-8.95463,-171.83773,5
16981,5904349_232,-4.74778,161.24165,3
16982,5904357_217,-4.35238,174.34397,5
16983,5904361_220,-6.30814,172.69617,5
16984,5904371_185,-45.69933,147.08159,0
16985,5904378_279,37.09329,-128.80609,6
16986,5904383_169,-16.14,-156.741,5
16987,5904399_161,11.575,176.021,2
16988,5904403_152,-10.629,-163.574,5
16989,5904412_145,-50.904,-161.082,6
16990,5904425_144,-60.729,178.477,1
16991,5904434_127,28.527,-177.287,7
16992,5904460_303,14.85,175.052,3
16993,5904461_349,22.593,-146.836,3
16994,5904482_187,-59.156,147.701,1
16995,5904489_157,38.86,-151.72,6
16996,5904497_242,-0.99465,-115.77595,2
16997,5904498_285,-0.09997,-169.12553,3
16998,5904506_246,1.11884,-172.22909,3
16999,5904513_241,-0.12945,-147.19845,3
17000,5904524_250,-1.50957,175.11754,3
17001,5904530_207,5.84729,178.81444,3
17002,5904546_172,-4.544,-112.391,0
17003,5904558_131,1.537,-172.914,3
17004,5904578_131,-0.781,-150.735,3
17005,5904593_103,-28.455,-76.17,0
17006,5904597_193,-66.602,-176.029,1
17007,5904597_234,-63.554,-158.276,1
17008,5904611_105,-39.834,-176.429,0
17009,5904611_117,-38.743,-175.994,0
17010,5904628_110,-26.022,-166.011,7
17011,5904633_119,-18.533,-141.877,5
17012,5904641_116,-29.241,-172.312,7
17013,5904642_145,-17.434,-144.708,5
17014,5904650_110,-24.746,165.524,7
17015,5904650_111,-24.295,165.046,7
17016,5904651_127,-31.509,178.471,7
17017,5904652_98,-45.872,-165.962,6
17018,5904653_102,-45.969,-176.917,6
17019,5904663_109,-45.554,-76.653,6
17020,5904688_84,-56.896,158.425,1
17021,5904698_134,5.363,142.906,3
17022,5904702_119,26.046,-171.202,5
17023,5904703_106,-7.333,-117.733,3
17024,5904711_95,11.182,-169.834,2
17025,5904737_104,0.272,177.894,3
17026,5904738_109,1.884,-152.96,3
17027,5904742_114,48.875,166.912,4
17028,5904761_117,-43.299,-132.464,6
17029,5904765_101,-45.126,-169.575,6
17030,5904766_115,-58.115,-100.572,4
17031,5904767_96,-64.05675783231317,-134.93562901261018,1
17032,5904783_105,5.252,-122.272,2
17033,5904783_64,5.985,-119.013,2
17034,5904786_88,10.282,-117.719,2
17035,5904801_99,-43.812,168.057,0
17036,5904814_60,-39.638,166.32,0
17037,5904838_182,-37.209,-154.622,6
17038,5904843_64,-38.598,-107.176,6
17039,5904844_81,-30.415,-106.265,2
17040,5904851_131,-48.455,-106.257,6
17041,5904852_189,-23.474,-101.919,3
17042,5904853_184,6.344,-100.066,2
17043,5904858_58,-73.87758316611101,-149.23612110001608,1
17044,5904865_74,-0.534,165.514,5
17045,5904883_176,-55.289,-127.75900000000001,4
17046,5904886_182,-63.517,-156.073,1
17047,5904888_177,-40.394,135.082,6
17048,5904920_136,-52.638,-131.191,4
17049,5904927_120,-28.029,-162.346,7
17050,5904944_56,-4.744,-154.93,3
17051,5904946_43,-1.107,-168.914,3
17052,5904946_81,-2.806,-145.735,3
17053,5904947_98,1.54,-161.88,3
17054,5904975_84,11.581,-109.672,2
17055,5904976_78,28.137,-138.198,0
17056,5904978_74,52.081,168.493,4
17057,5904990_133,21.474,140.554,5
17058,5905003_121,-53.897,-167.394,4
17059,5905038_106,-10.1957,-160.4247,5
17060,5905041_77,-20.9237,163.5792,7
17061,5905049_108,5.619,149.285,3
17062,5905053_72,16.566,176.99,5
17063,5905054_78,13.631,168.75,3
17064,5905057_128,25.129,-127.752,0
17065,5905058_174,22.153,-149.592,3
17066,5905059_111,21.956,-173.952,5
17067,5905075_57,-69.46340801932025,-99.9590056124747,1
17068,5905100_62,-64.966,164.443,1
17069,5905110_120,-30.824,-125.895,0
17070,5905110_129,-30.257,-125.919,0
17071,5905111_101,-32.377,-119.718,0
17072,5905111_131,-32.114,-122.419,0
17073,5905116_55,-31.025,-135.07,0
17074,5905116_64,-31.336,-134.704,0
17075,5905117_54,-33.07,-121.942,0
17076,5905120_54,-33.878,-106.305,0
17077,5905124_63,-35.631,-90.396,0
17078,5905128_43,-28.946,167.101,7
17079,5905155_35,-26.988,-85.897,0
17080,5905162_32D,-45.1602,-167.76957,6
17081,5905166_106,-35.05,160.518,0
17082,5905172_88,-33.921,158.576,2
17083,5905187_99,-49.839,176.407,6
17084,5905195_45,-35.957,129.2014,0
17085,5905206_79,-34.6731,157.9795,7
17086,5905207_56,-21.2986,154.0356,7
17087,5905226_41,21.975,153.01,5
17088,5905230_3,13.06,-166.077,3
17089,5905243_48,-30.91071,-125.34222,0
17090,5905243_65,-29.6774,-125.06074,0
17091,5905248_35,-45.24752,-153.07674,6
17092,5905249_38,-41.5726,-146.19136,6
17093,5905251_55,-43.53202,-141.52372,6
17094,5905251_64,-43.23971,-141.1762,6
17095,5905259_54,-21.21186,-129.49795,5
17096,5905262_31,-22.54766,-144.16987,7
17097,5905262_41,-22.68695,-145.46751,5
17098,5905263_32,-25.10749,-155.87406,7
17099,5905265_29,-27.67619,-156.07437,7
17100,5905278_26,-47.15476,179.92986,6
17101,5905289_63,1.367,176.562,3
17102,5905290_39,-4.081,-131.794,2
17103,5905290_9,-4.862,-150.029,3
17104,5905298_65,-3.504,-177.787,3
17105,5905298_68,-3.143,-179.314,3
17106,5905313_3,1.889,-125.0,2
17107,5905314_30,-1.293,155.115,3
17108,5905318_36,-46.868,-113.057,4
17109,5905318_54,-48.254,-112.37,6
17110,5905319_52,-46.835,-138.843,6
17111,5905321_71,-41.967,-116.251,6
17112,5905322_63,-43.654,-98.948,6
17113,5905330_38,-25.564,-163.577,7
17114,5905332_25,-26.758,-81.302,0
17115,5905337_47,-43.136,-80.76,6
17116,5905354_41,-25.134,-86.401,0
17117,5905358_24,8.601,-127.311,2
17118,5905375_17,-63.394,139.708,1
17119,5905375_44,-62.163,149.687,1
17120,5905388_46,-37.7198,132.2539,0
17121,5905390_35,-31.5605,-165.5787,0
17122,5905390_58,-31.7996,-166.9794,0
17123,5905390_64,-30.9821,-166.6614,0
17124,5905394_42,-64.3399,-179.0677,1
17125,5905396_89,-48.5848,145.923,6
17126,5905397_75,-47.2563,142.7596,6
17127,5905400_52,-36.4518,152.6755,0
17128,5905408_1,-14.9676,158.1156,5
17129,5905649_12,-17.895,153.146,7
17130,5905653_5,-25.879,169.266,7
17131,5905660_18,-41.994,-172.32,6
17132,5905660_6,-41.738,-178.858,0
17133,5905665_21,-20.046,154.027,7
17134,5905666_38,-16.458,-153.515,5
17135,5905676_20,-6.863,-158.88,5
17136,5905688_5,-14.33063,-132.92097,5
17137,5905694_9,-9.26996,-122.48608,3
17138,5905700_11,-8.92509,-135.03416,5
17139,5905701_7,-10.3356,-136.32876,5
17140,5905707_13,-11.66322,-162.87834,5
17141,5905707_14,-11.64781,-162.84136,5
17142,5905708_38,-12.18074,-170.36973,5
